COMMAND     PID                         USER   FD   TYPE     DEVICE SIZE/OFF NODE NAME
systemd-r  1056              systemd-resolve   12u  IPv4      20802      0t0  UDP 127.0.0.53:53 
alert-man  1382                         root    8u  IPv4       1918      0t0  TCP 127.0.0.1:30630 (LISTEN)
alert-man  1382                         root    9u  IPv4       5082      0t0  TCP 127.0.0.1:30630->127.0.0.1:47352 (ESTABLISHED)
alert-man  1382                         root   10u  IPv4       5094      0t0  TCP 127.0.0.1:30630->127.0.0.1:47366 (ESTABLISHED)
alert-man  1382                         root   11u  IPv4      35185      0t0  TCP 127.0.0.1:30630->127.0.0.1:47418 (ESTABLISHED)
archive_s  1383                         root   13u  IPv6      31822      0t0  TCP *:2700 (LISTEN)
archive_s  1383                         root   14u  IPv6      31822      0t0  TCP *:2700 (LISTEN)
archive_s  1383                         root   15u  IPv6      27189      0t0  TCP *:2600 (LISTEN)
archive_s  1383                         root   16u  IPv6      27189      0t0  TCP *:2600 (LISTEN)
chronyd    1438                      _chrony    1u  IPv4       1547      0t0  UDP 127.0.0.1:323 
chronyd    1438                      _chrony    2u  IPv6       1548      0t0  UDP [::1]:323 
zabbix_ag  1744                       zabbix    4u  IPv4      25164      0t0  TCP *:10050 (LISTEN)
zabbix_ag  1744                       zabbix    5u  IPv6      25165      0t0  TCP *:10050 (LISTEN)
zabbix_ag  1748                       zabbix    4u  IPv4      25164      0t0  TCP *:10050 (LISTEN)
zabbix_ag  1748                       zabbix    5u  IPv6      25165      0t0  TCP *:10050 (LISTEN)
zabbix_ag  1749                       zabbix    4u  IPv4      25164      0t0  TCP *:10050 (LISTEN)
zabbix_ag  1749                       zabbix    5u  IPv6      25165      0t0  TCP *:10050 (LISTEN)
zabbix_ag  1750                       zabbix    4u  IPv4      25164      0t0  TCP *:10050 (LISTEN)
zabbix_ag  1750                       zabbix    5u  IPv6      25165      0t0  TCP *:10050 (LISTEN)
zabbix_ag  1751                       zabbix    4u  IPv4      25164      0t0  TCP *:10050 (LISTEN)
zabbix_ag  1751                       zabbix    5u  IPv6      25165      0t0  TCP *:10050 (LISTEN)
sshd       2142                         root    3u  IPv4 1511600289      0t0  TCP *:22 (LISTEN)
sshd       2142                         root    4u  IPv6 1511600291      0t0  TCP *:22 (LISTEN)
gunicorn:  2151                        daiso   11u  IPv4    2663522      0t0  TCP *:8793 (LISTEN)
gunicorn:  2153                        daiso   11u  IPv4    2663522      0t0  TCP *:8793 (LISTEN)
gunicorn:  2154                        daiso   11u  IPv4    2663522      0t0  TCP *:8793 (LISTEN)
zmqgw      2521                         root    8u  IPv4      20229      0t0  UDP 127.0.0.1:24106 
zmqgw      2521                         root    9u  IPv4      22432      0t0  UDP 127.0.0.1:24107 
zmqgw      2521                         root   10u  IPv4      22433      0t0  UDP 127.0.0.1:24108 
zmqgw      2521                         root   21u  IPv4      32893      0t0  TCP 127.0.0.1:7756->127.0.0.1:37834 (ESTABLISHED)
zmqgw      2521                         root   22u  IPv4      36210      0t0  TCP 127.0.0.1:7755->127.0.0.1:52230 (ESTABLISHED)
zmqgw      2521                         root   30u  IPv4      20245      0t0  TCP 127.0.0.1:7765 (LISTEN)
zmqgw      2521                         root   33u  IPv4      20249      0t0  TCP 127.0.0.1:7755 (LISTEN)
zmqgw      2521                         root   71u  IPv4      30116      0t0  TCP 127.0.0.1:7756 (LISTEN)
zmqgw      2521                         root   74u  IPv4      30119      0t0  TCP *:7780 (LISTEN)
zmqgw      2521                         root   81u  IPv4      31780      0t0  TCP *:30333 (LISTEN)
zmqgw      2521                         root   86u  IPv4      36211      0t0  TCP 127.0.0.1:7755->127.0.0.1:52232 (ESTABLISHED)
zmqgw      2521                         root   87u  IPv4      36212      0t0  TCP 127.0.0.1:7755->127.0.0.1:52234 (ESTABLISHED)
zmqgw      2521                         root   88u  IPv4      36213      0t0  TCP 127.0.0.1:7755->127.0.0.1:52236 (ESTABLISHED)
zmqgw      2521                         root   89u  IPv4      36214      0t0  TCP 127.0.0.1:7755->127.0.0.1:52238 (ESTABLISHED)
zmqgw      2521                         root   90u  IPv4      36216      0t0  TCP 127.0.0.1:7780->127.0.0.1:46458 (ESTABLISHED)
zmqgw      2521                         root   91u  IPv4       5096      0t0  TCP 127.0.0.1:20814->127.0.0.1:30685 (ESTABLISHED)
